Site Name,WETLAND11,WETLAND11,WETLAND11
Isco Quantity,Flow Rate,Velocity,Level
Label,CalcFlow 1,Velocity,Level
Units,m3s,m/s,m
Resolution, 0.1 , 0.1 , 0.1 
Significant Digits,0,0,0

6/15/2020 5:50:00 AM,-0.725,-3.322,0.138
6/15/2020 5:55:00 AM,0.000,0.000,0.138
6/15/2020 6:00:00 AM,-0.701,-3.225,0.137
6/15/2020 6:05:00 AM,0.000,0.000,0.137
6/15/2020 6:10:00 AM,0.000,0.000,0.137
6/15/2020 6:15:00 AM,-0.625,-2.890,0.137
6/15/2020 6:20:00 AM,0.000,0.000,0.138
6/15/2020 6:25:00 AM,0.000,0.000,0.138
6/15/2020 6:30:00 AM,-0.575,-2.609,0.139
6/15/2020 6:35:00 AM,0.000,0.000,0.139
6/15/2020 6:40:00 AM,-0.576,-2.612,0.139
6/15/2020 6:45:00 AM,-0.616,-2.792,0.139
6/15/2020 6:50:00 AM,0.000,0.000,0.139
6/15/2020 6:55:00 AM,0.000,0.000,0.139
6/15/2020 7:00:00 AM,0.000,0.000,0.139
6/15/2020 7:05:00 AM,-0.717,-3.252,0.139
6/15/2020 7:10:00 AM,0.000,0.000,0.139
6/15/2020 7:15:00 AM,0.000,0.000,0.138
6/15/2020 7:20:00 AM,0.000,0.000,0.139
6/15/2020 7:25:00 AM,0.000,0.000,0.139
6/15/2020 7:30:00 AM,0.000,0.000,0.139
6/15/2020 7:35:00 AM,0.000,0.000,0.139
6/15/2020 7:40:00 AM,0.000,0.000,0.139
6/15/2020 7:45:00 AM,0.000,0.000,0.139
6/15/2020 7:50:00 AM,0.000,0.000,0.138
6/15/2020 7:55:00 AM,0.000,0.000,0.139
6/15/2020 8:00:00 AM,0.000,0.000,0.139
6/15/2020 8:05:00 AM,0.000,0.000,0.139
6/15/2020 8:10:00 AM,0.000,0.000,0.139
6/15/2020 8:15:00 AM,0.000,0.000,0.140
6/15/2020 8:20:00 AM,0.000,0.000,0.140
6/15/2020 8:25:00 AM,0.000,0.000,0.140
6/15/2020 8:30:00 AM,0.000,0.000,0.141
6/15/2020 8:35:00 AM,0.000,0.000,0.141
6/15/2020 8:40:00 AM,0.000,0.000,0.142
6/15/2020 8:45:00 AM,0.000,0.000,0.143
6/15/2020 8:50:00 AM,0.000,0.000,0.143
6/15/2020 8:55:00 AM,0.000,0.000,0.143
6/15/2020 9:00:00 AM,0.000,0.000,0.144
6/15/2020 9:05:00 AM,0.000,0.000,0.142
6/15/2020 9:10:00 AM,0.000,0.000,0.144
6/15/2020 9:15:00 AM,0.000,0.000,0.145
6/15/2020 9:20:00 AM,0.000,0.000,0.145
6/15/2020 9:25:00 AM,0.000,0.000,0.145
6/15/2020 9:30:00 AM,0.000,0.000,0.145
6/15/2020 9:35:00 AM,0.000,0.000,0.146
6/15/2020 9:40:00 AM,0.000,0.000,0.146
6/15/2020 9:45:00 AM,0.511,2.155,0.146
6/15/2020 9:50:00 AM,0.000,0.000,0.147
6/15/2020 9:55:00 AM,0.150,0.623,0.148
6/15/2020 10:00:00 AM,0.230,0.953,0.149
6/15/2020 10:05:00 AM,0.382,1.570,0.149
6/15/2020 10:10:00 AM,0.551,2.219,0.151
6/15/2020 10:15:00 AM,0.668,2.669,0.152
6/15/2020 10:20:00 AM,0.488,1.946,0.152
6/15/2020 10:25:00 AM,0.415,1.635,0.154
6/15/2020 10:30:00 AM,0.261,1.025,0.154
6/15/2020 10:35:00 AM,-0.164,-0.643,0.154
6/15/2020 10:40:00 AM,0.524,2.062,0.154
6/15/2020 10:45:00 AM,0.436,1.702,0.155
6/15/2020 10:50:00 AM,0.769,3.002,0.155
6/15/2020 10:55:00 AM,-0.139,-0.539,0.155
6/15/2020 11:00:00 AM,0.540,2.097,0.155
6/15/2020 11:05:00 AM,0.834,3.240,0.155
6/15/2020 11:10:00 AM,0.379,1.473,0.155
6/15/2020 11:15:00 AM,0.424,1.651,0.155
6/15/2020 11:20:00 AM,0.360,1.399,0.155
6/15/2020 11:25:00 AM,0.445,1.708,0.157
6/15/2020 11:30:00 AM,0.288,1.107,0.157
6/15/2020 11:35:00 AM,0.236,0.900,0.157
6/15/2020 11:40:00 AM,0.570,2.162,0.158
6/15/2020 11:45:00 AM,0.385,1.451,0.159
6/15/2020 11:50:00 AM,0.458,1.716,0.159
6/15/2020 11:55:00 AM,0.751,2.790,0.160
6/15/2020 12:00:00 PM,0.699,2.585,0.161
6/15/2020 12:05:00 PM,0.587,2.169,0.161
6/15/2020 12:10:00 PM,0.499,1.836,0.161
6/15/2020 12:15:00 PM,0.503,1.839,0.162
6/15/2020 12:20:00 PM,0.535,1.908,0.165
6/15/2020 12:25:00 PM,0.558,1.984,0.165
6/15/2020 12:30:00 PM,-0.085,-0.302,0.166
6/15/2020 12:35:00 PM,0.296,1.055,0.165
6/15/2020 12:40:00 PM,0.029,0.103,0.166
6/15/2020 12:45:00 PM,0.329,1.152,0.167
6/15/2020 12:50:00 PM,0.295,1.033,0.167
6/15/2020 12:55:00 PM,0.077,0.268,0.168
6/15/2020 1:00:00 PM,0.333,1.158,0.168
6/15/2020 1:05:00 PM,0.444,1.533,0.169
6/15/2020 1:10:00 PM,0.315,1.088,0.169
6/15/2020 1:15:00 PM,0.535,1.846,0.169
6/15/2020 1:20:00 PM,0.555,1.939,0.168
6/15/2020 1:25:00 PM,0.512,1.791,0.167
6/15/2020 1:30:00 PM,0.388,1.348,0.168
6/15/2020 1:35:00 PM,0.575,1.986,0.169
6/15/2020 1:40:00 PM,0.374,1.292,0.169
6/15/2020 1:45:00 PM,-0.086,-0.296,0.170
6/15/2020 1:50:00 PM,0.259,0.888,0.170
6/15/2020 1:55:00 PM,0.318,1.088,0.170
6/15/2020 2:00:00 PM,0.278,0.951,0.170
6/15/2020 2:05:00 PM,0.234,0.796,0.171
6/15/2020 2:10:00 PM,0.308,1.056,0.170
6/15/2020 2:15:00 PM,0.434,1.483,0.170
6/15/2020 2:20:00 PM,-0.091,-0.325,0.166
6/15/2020 2:25:00 PM,0.624,2.346,0.159
6/15/2020 2:30:00 PM,0.309,1.145,0.160
6/15/2020 2:35:00 PM,0.421,1.549,0.161
6/15/2020 2:40:00 PM,0.543,1.979,0.163
6/15/2020 2:45:00 PM,0.140,0.503,0.164
6/15/2020 2:50:00 PM,0.457,1.645,0.164
6/15/2020 2:55:00 PM,0.420,1.509,0.164
6/15/2020 3:00:00 PM,0.291,1.048,0.164
6/15/2020 3:05:00 PM,0.578,2.081,0.164
6/15/2020 3:10:00 PM,0.234,0.858,0.162
6/15/2020 3:15:00 PM,0.270,1.011,0.159
6/15/2020 3:20:00 PM,0.219,0.817,0.160
6/15/2020 3:25:00 PM,0.391,1.438,0.161
6/15/2020 3:30:00 PM,0.412,1.500,0.163
6/15/2020 3:35:00 PM,0.704,2.561,0.163
6/15/2020 3:40:00 PM,0.739,2.678,0.163
6/15/2020 3:45:00 PM,0.268,0.965,0.164
6/15/2020 3:50:00 PM,0.447,1.600,0.165
6/15/2020 3:55:00 PM,0.237,0.844,0.165
6/15/2020 4:00:00 PM,0.357,1.263,0.166
6/15/2020 4:05:00 PM,0.222,0.779,0.167
6/15/2020 4:10:00 PM,0.243,0.848,0.168
6/15/2020 4:15:00 PM,0.130,0.452,0.168
6/15/2020 4:20:00 PM,0.433,1.507,0.168
6/15/2020 4:25:00 PM,0.570,1.974,0.168
6/15/2020 4:30:00 PM,0.490,1.690,0.169
6/15/2020 4:35:00 PM,0.378,1.302,0.169
6/15/2020 4:40:00 PM,0.527,1.799,0.170
6/15/2020 4:45:00 PM,0.383,1.301,0.171
6/15/2020 4:50:00 PM,0.453,1.714,0.158
6/15/2020 4:55:00 PM,0.332,1.259,0.158
6/15/2020 5:00:00 PM,0.323,1.221,0.158
6/15/2020 5:05:00 PM,0.424,1.600,0.158
6/15/2020 5:10:00 PM,0.157,0.592,0.159
6/15/2020 5:15:00 PM,0.203,0.763,0.159
6/15/2020 5:20:00 PM,0.634,2.396,0.158
6/15/2020 5:25:00 PM,0.626,2.352,0.159
6/15/2020 5:30:00 PM,-0.316,-1.183,0.159
6/15/2020 5:35:00 PM,0.492,1.840,0.160
6/15/2020 5:40:00 PM,0.419,1.565,0.160
6/15/2020 5:45:00 PM,0.486,1.814,0.160
6/15/2020 5:50:00 PM,0.610,2.267,0.160
6/15/2020 5:55:00 PM,0.252,0.941,0.160
6/15/2020 6:00:00 PM,0.782,2.915,0.160
6/15/2020 6:05:00 PM,0.294,1.099,0.160
6/15/2020 6:10:00 PM,0.444,1.655,0.160
6/15/2020 6:15:00 PM,0.319,1.189,0.160
6/15/2020 6:20:00 PM,0.300,1.122,0.159
6/15/2020 6:25:00 PM,0.196,0.735,0.159
6/15/2020 6:30:00 PM,-0.127,-0.472,0.160
6/15/2020 6:35:00 PM,0.443,1.666,0.159
6/15/2020 6:40:00 PM,0.498,1.872,0.159
6/15/2020 6:45:00 PM,0.550,2.033,0.161
6/15/2020 6:50:00 PM,0.444,1.637,0.161
6/15/2020 6:55:00 PM,0.686,2.530,0.161
6/15/2020 7:00:00 PM,0.708,2.618,0.161
6/15/2020 7:05:00 PM,0.733,2.705,0.161
6/15/2020 7:10:00 PM,0.723,2.687,0.160
6/15/2020 7:15:00 PM,0.811,3.126,0.156
6/15/2020 7:20:00 PM,0.171,0.664,0.155
6/15/2020 7:25:00 PM,0.221,0.853,0.156
6/15/2020 7:30:00 PM,0.355,1.369,0.156
6/15/2020 7:35:00 PM,0.161,0.622,0.156
6/15/2020 7:40:00 PM,0.222,0.856,0.156
6/15/2020 7:45:00 PM,0.400,1.545,0.156
6/15/2020 7:50:00 PM,0.312,1.187,0.157
6/15/2020 7:55:00 PM,0.279,1.062,0.157
6/15/2020 8:00:00 PM,0.248,0.950,0.157
6/15/2020 8:05:00 PM,0.414,1.588,0.157
6/15/2020 8:10:00 PM,0.531,2.043,0.156
6/15/2020 8:15:00 PM,0.575,2.217,0.156
6/15/2020 8:20:00 PM,0.733,2.827,0.156
6/15/2020 8:25:00 PM,0.692,2.679,0.156
6/15/2020 8:30:00 PM,0.000,0.000,0.156
6/15/2020 8:35:00 PM,0.824,3.176,0.156
6/15/2020 8:40:00 PM,0.000,0.000,0.156
6/15/2020 8:45:00 PM,0.000,0.000,0.156
6/15/2020 8:50:00 PM,0.000,0.000,0.156
6/15/2020 8:55:00 PM,0.000,0.000,0.156
6/15/2020 9:00:00 PM,0.000,0.000,0.156
6/15/2020 9:05:00 PM,0.000,0.000,0.156
6/15/2020 9:10:00 PM,0.000,0.000,0.158
6/15/2020 9:15:00 PM,0.000,0.000,0.157
6/15/2020 9:20:00 PM,0.000,0.000,0.157
6/15/2020 9:25:00 PM,0.000,0.000,0.157
6/15/2020 9:30:00 PM,0.000,0.000,0.157
6/15/2020 9:35:00 PM,0.000,0.000,0.156
6/15/2020 9:40:00 PM,0.000,0.000,0.156
6/15/2020 9:45:00 PM,0.000,0.000,0.156
6/15/2020 9:50:00 PM,0.000,0.000,0.156
6/15/2020 9:55:00 PM,0.000,0.000,0.156
6/15/2020 10:00:00 PM,0.000,0.000,0.156
6/15/2020 10:05:00 PM,0.000,0.000,0.156
6/15/2020 10:10:00 PM,0.000,0.000,0.156
6/15/2020 10:15:00 PM,0.000,0.000,0.156
6/15/2020 10:20:00 PM,0.000,0.000,0.157
6/15/2020 10:25:00 PM,0.000,0.000,0.156
6/15/2020 10:30:00 PM,0.000,0.000,0.157
6/15/2020 10:35:00 PM,0.000,0.000,0.158
6/15/2020 10:40:00 PM,0.000,0.000,0.158
6/15/2020 10:45:00 PM,0.000,0.000,0.157
6/15/2020 10:50:00 PM,0.000,0.000,0.155
6/15/2020 10:55:00 PM,0.000,0.000,0.152
6/15/2020 11:00:00 PM,0.000,0.000,0.152
6/15/2020 11:05:00 PM,0.000,0.000,0.153
6/15/2020 11:10:00 PM,0.000,0.000,0.154
6/15/2020 11:15:00 PM,0.000,0.000,0.152
6/15/2020 11:20:00 PM,0.000,0.000,0.153
6/15/2020 11:25:00 PM,0.000,0.000,0.154
6/15/2020 11:30:00 PM,0.000,0.000,0.150
6/15/2020 11:35:00 PM,0.000,0.000,0.151
6/15/2020 11:40:00 PM,0.000,0.000,0.151
6/15/2020 11:45:00 PM,0.000,0.000,0.152
6/15/2020 11:50:00 PM,0.000,0.000,0.152
6/15/2020 11:55:00 PM,0.000,0.000,0.152
6/16/2020 12:00:00 AM,0.000,0.000,0.153
6/16/2020 12:05:00 AM,0.000,0.000,0.152
6/16/2020 12:10:00 AM,0.000,0.000,0.152
6/16/2020 12:15:00 AM,0.000,0.000,0.151
6/16/2020 12:20:00 AM,0.000,0.000,0.152
6/16/2020 12:25:00 AM,0.000,0.000,0.153
6/16/2020 12:30:00 AM,0.000,0.000,0.153
6/16/2020 12:35:00 AM,0.000,0.000,0.153
6/16/2020 12:40:00 AM,0.000,0.000,0.152
6/16/2020 12:45:00 AM,0.000,0.000,0.151
6/16/2020 12:50:00 AM,0.000,0.000,0.152
6/16/2020 12:55:00 AM,0.000,0.000,0.151
6/16/2020 1:00:00 AM,0.000,0.000,0.150
6/16/2020 1:05:00 AM,0.000,0.000,0.150
6/16/2020 1:10:00 AM,0.000,0.000,0.150
6/16/2020 1:15:00 AM,0.000,0.000,0.150
6/16/2020 1:20:00 AM,0.000,0.000,0.150
6/16/2020 1:25:00 AM,0.000,0.000,0.149
6/16/2020 1:30:00 AM,0.000,0.000,0.149
6/16/2020 1:35:00 AM,0.000,0.000,0.149
6/16/2020 1:40:00 AM,0.000,0.000,0.146
6/16/2020 1:45:00 AM,0.000,0.000,0.143
6/16/2020 1:50:00 AM,0.000,0.000,0.142
6/16/2020 1:55:00 AM,0.000,0.000,0.142
6/16/2020 2:00:00 AM,0.000,0.000,0.141
6/16/2020 2:05:00 AM,0.000,0.000,0.141
6/16/2020 2:10:00 AM,0.000,0.000,0.140
6/16/2020 2:15:00 AM,0.000,0.000,0.140
6/16/2020 2:20:00 AM,0.000,0.000,0.140
6/16/2020 2:25:00 AM,0.000,0.000,0.139
6/16/2020 2:30:00 AM,0.000,0.000,0.140
6/16/2020 2:35:00 AM,0.000,0.000,0.139
6/16/2020 2:40:00 AM,0.000,0.000,0.139
6/16/2020 2:45:00 AM,0.000,0.000,0.139
6/16/2020 2:50:00 AM,0.000,0.000,0.138
6/16/2020 2:55:00 AM,0.000,0.000,0.138
6/16/2020 3:00:00 AM,0.000,0.000,0.138
6/16/2020 3:05:00 AM,0.000,0.000,0.124
6/16/2020 3:10:00 AM,0.000,0.000,0.127
6/16/2020 3:15:00 AM,0.000,0.000,0.128
6/16/2020 3:20:00 AM,0.000,0.000,0.129
6/16/2020 3:25:00 AM,0.000,0.000,0.129
6/16/2020 3:30:00 AM,0.000,0.000,0.130
6/16/2020 3:35:00 AM,0.000,0.000,0.131
6/16/2020 3:40:00 AM,0.000,0.000,0.132
6/16/2020 3:45:00 AM,0.000,0.000,0.132
6/16/2020 3:50:00 AM,0.000,0.000,0.132
6/16/2020 3:55:00 AM,0.000,0.000,0.133
6/16/2020 4:00:00 AM,0.000,0.000,0.133
6/16/2020 4:05:00 AM,0.000,0.000,0.133
6/16/2020 4:10:00 AM,0.000,0.000,0.133
6/16/2020 4:15:00 AM,0.000,0.000,0.133
6/16/2020 4:20:00 AM,0.000,0.000,0.133
6/16/2020 4:25:00 AM,0.000,0.000,0.133
6/16/2020 4:30:00 AM,0.000,0.000,0.133
6/16/2020 4:35:00 AM,0.000,0.000,0.134
6/16/2020 4:40:00 AM,0.000,0.000,0.134
6/16/2020 4:45:00 AM,0.000,0.000,0.134
6/16/2020 4:50:00 AM,0.000,0.000,0.135
6/16/2020 4:55:00 AM,0.000,0.000,0.135
6/16/2020 5:00:00 AM,0.000,0.000,0.135
6/16/2020 5:05:00 AM,0.000,0.000,0.134
6/16/2020 5:10:00 AM,0.000,0.000,0.134
6/16/2020 5:15:00 AM,0.000,0.000,0.135
6/16/2020 5:20:00 AM,0.000,0.000,0.135
6/16/2020 5:25:00 AM,0.000,0.000,0.135
6/16/2020 5:30:00 AM,0.000,0.000,0.135
6/16/2020 5:35:00 AM,0.000,0.000,0.135
6/16/2020 5:40:00 AM,0.000,0.000,0.135
6/16/2020 5:45:00 AM,0.000,0.000,0.136
6/16/2020 5:50:00 AM,0.000,0.000,0.136
6/16/2020 5:55:00 AM,0.000,0.000,0.135
6/16/2020 6:00:00 AM,0.000,0.000,0.136
6/16/2020 6:05:00 AM,0.000,0.000,0.136
6/16/2020 6:10:00 AM,0.000,0.000,0.136
6/16/2020 6:15:00 AM,0.000,0.000,0.136
6/16/2020 6:20:00 AM,0.000,0.000,0.136
6/16/2020 6:25:00 AM,0.000,0.000,0.136
6/16/2020 6:30:00 AM,0.000,0.000,0.136
6/16/2020 6:35:00 AM,0.000,0.000,0.135
6/16/2020 6:40:00 AM,0.000,0.000,0.136
6/16/2020 6:45:00 AM,0.000,0.000,0.136
6/16/2020 6:50:00 AM,0.000,0.000,0.136
6/16/2020 6:55:00 AM,0.000,0.000,0.137
6/16/2020 7:00:00 AM,0.000,0.000,0.137
6/16/2020 7:05:00 AM,0.000,0.000,0.137
6/16/2020 7:10:00 AM,0.000,0.000,0.138
6/16/2020 7:15:00 AM,0.000,0.000,0.138
6/16/2020 7:20:00 AM,0.000,0.000,0.138
6/16/2020 7:25:00 AM,0.000,0.000,0.138
6/16/2020 7:30:00 AM,0.000,0.000,0.138
6/16/2020 7:35:00 AM,0.000,0.000,0.138
6/16/2020 7:40:00 AM,0.000,0.000,0.139
6/16/2020 7:45:00 AM,0.000,0.000,0.139
6/16/2020 7:50:00 AM,0.000,0.000,0.139
6/16/2020 7:55:00 AM,0.000,0.000,0.140
6/16/2020 8:00:00 AM,0.000,0.000,0.140
6/16/2020 8:05:00 AM,0.000,0.000,0.140
6/16/2020 8:10:00 AM,0.000,0.000,0.141
6/16/2020 8:15:00 AM,0.000,0.000,0.142
6/16/2020 8:20:00 AM,0.000,0.000,0.143
6/16/2020 8:25:00 AM,0.000,0.000,0.142
6/16/2020 8:30:00 AM,0.000,0.000,0.143
6/16/2020 8:35:00 AM,0.000,0.000,0.144
6/16/2020 8:40:00 AM,0.000,0.000,0.144
6/16/2020 8:45:00 AM,0.000,0.000,0.144
6/16/2020 8:50:00 AM,0.000,0.000,0.144
6/16/2020 8:55:00 AM,0.000,0.000,0.145
6/16/2020 9:00:00 AM,0.000,0.000,0.145
6/16/2020 9:05:00 AM,0.000,0.000,0.146
6/16/2020 9:10:00 AM,0.000,0.000,0.146
6/16/2020 9:15:00 AM,0.000,0.000,0.146
6/16/2020 9:20:00 AM,0.000,0.000,0.147
6/16/2020 9:25:00 AM,0.000,0.000,0.148
6/16/2020 9:30:00 AM,0.000,0.000,0.149
6/16/2020 9:35:00 AM,0.000,0.000,0.149
6/16/2020 9:40:00 AM,0.000,0.000,0.150
6/16/2020 9:45:00 AM,0.766,3.121,0.150
6/16/2020 9:50:00 AM,0.504,2.042,0.151
6/16/2020 9:55:00 AM,0.337,1.358,0.151
6/16/2020 10:00:00 AM,0.484,1.945,0.152
6/16/2020 10:05:00 AM,0.274,1.096,0.152
6/16/2020 10:10:00 AM,0.656,2.592,0.153
6/16/2020 10:15:00 AM,0.677,2.652,0.154
6/16/2020 10:20:00 AM,0.688,2.677,0.155
6/16/2020 10:25:00 AM,0.803,3.133,0.155
6/16/2020 10:30:00 AM,0.657,2.566,0.155
6/16/2020 10:35:00 AM,0.603,2.336,0.156
6/16/2020 10:40:00 AM,0.443,1.706,0.156
6/16/2020 10:45:00 AM,0.341,1.299,0.157
6/16/2020 10:50:00 AM,0.361,1.376,0.158
6/16/2020 10:55:00 AM,0.260,0.981,0.158
6/16/2020 11:00:00 AM,0.262,0.985,0.159
6/16/2020 11:05:00 AM,0.205,0.773,0.159
6/16/2020 11:10:00 AM,0.627,2.346,0.159
6/16/2020 11:15:00 AM,-0.068,-0.255,0.160
6/16/2020 11:20:00 AM,0.731,2.714,0.160
6/16/2020 11:25:00 AM,0.648,2.392,0.161
6/16/2020 11:30:00 AM,0.721,2.657,0.161
6/16/2020 11:35:00 AM,0.565,2.080,0.161
6/16/2020 11:40:00 AM,0.619,2.259,0.162
6/16/2020 11:45:00 AM,0.569,2.060,0.163
6/16/2020 11:50:00 AM,0.548,1.949,0.165
6/16/2020 11:55:00 AM,0.191,0.678,0.166
6/16/2020 12:00:00 PM,0.451,1.590,0.166
6/16/2020 12:05:00 PM,0.414,1.465,0.166
6/16/2020 12:10:00 PM,0.368,1.295,0.167
6/16/2020 12:15:00 PM,0.518,1.827,0.166
6/16/2020 12:20:00 PM,0.421,1.471,0.168
6/16/2020 12:25:00 PM,-0.037,-0.127,0.168
6/16/2020 12:30:00 PM,0.380,1.346,0.166
6/16/2020 12:35:00 PM,0.359,1.269,0.166
6/16/2020 12:40:00 PM,0.292,1.027,0.167
6/16/2020 12:45:00 PM,0.313,1.094,0.167
6/16/2020 12:50:00 PM,0.467,1.622,0.168
6/16/2020 12:55:00 PM,0.404,1.398,0.169
6/16/2020 1:00:00 PM,0.296,1.015,0.170
6/16/2020 1:05:00 PM,0.729,2.489,0.170
6/16/2020 1:10:00 PM,0.294,1.000,0.171
6/16/2020 1:15:00 PM,0.693,2.310,0.173
6/16/2020 1:20:00 PM,0.338,1.128,0.173
6/16/2020 1:25:00 PM,0.253,1.000,0.153
6/16/2020 1:30:00 PM,0.282,1.066,0.158
6/16/2020 1:35:00 PM,0.620,2.314,0.160
6/16/2020 1:40:00 PM,0.305,1.128,0.161
6/16/2020 1:45:00 PM,0.543,1.992,0.162
6/16/2020 1:50:00 PM,0.275,1.002,0.163
6/16/2020 1:55:00 PM,0.028,0.102,0.163
6/16/2020 2:00:00 PM,0.263,0.949,0.164
6/16/2020 2:05:00 PM,0.673,2.419,0.164
6/16/2020 2:10:00 PM,0.689,2.460,0.165
6/16/2020 2:15:00 PM,0.393,1.385,0.166
6/16/2020 2:20:00 PM,0.414,1.457,0.167
6/16/2020 2:25:00 PM,0.401,1.400,0.167
6/16/2020 2:30:00 PM,0.910,3.194,0.167
6/16/2020 2:35:00 PM,0.644,2.253,0.167
6/16/2020 2:40:00 PM,0.368,1.279,0.168
6/16/2020 2:45:00 PM,0.438,1.779,0.150
6/16/2020 2:50:00 PM,0.282,1.113,0.154
6/16/2020 2:55:00 PM,0.284,1.104,0.155
6/16/2020 3:00:00 PM,0.304,1.170,0.156
6/16/2020 3:05:00 PM,0.427,1.633,0.157
6/16/2020 3:10:00 PM,0.588,2.219,0.159
6/16/2020 3:15:00 PM,0.343,1.266,0.161
6/16/2020 3:20:00 PM,0.229,0.853,0.160
6/16/2020 3:25:00 PM,-0.022,-0.081,0.160
6/16/2020 3:30:00 PM,0.370,1.373,0.161
6/16/2020 3:35:00 PM,0.022,0.081,0.161
6/16/2020 3:40:00 PM,0.291,1.068,0.162
6/16/2020 3:45:00 PM,0.183,0.672,0.162
6/16/2020 3:50:00 PM,-0.021,-0.077,0.163
6/16/2020 3:55:00 PM,-0.038,-0.136,0.164
6/16/2020 4:00:00 PM,0.012,0.043,0.168
6/16/2020 4:05:00 PM,0.053,0.184,0.168
6/16/2020 4:10:00 PM,-0.071,-0.246,0.169
6/16/2020 4:15:00 PM,-0.049,-0.168,0.169
6/16/2020 4:20:00 PM,-0.057,-0.198,0.169
6/16/2020 4:25:00 PM,-0.327,-1.138,0.168
6/16/2020 4:30:00 PM,0.037,0.129,0.168
6/16/2020 4:35:00 PM,-0.097,-0.339,0.168
6/16/2020 4:40:00 PM,-0.210,-0.727,0.168
6/16/2020 4:45:00 PM,-0.129,-0.448,0.168
6/16/2020 4:50:00 PM,-0.126,-0.439,0.168
6/16/2020 4:55:00 PM,-0.161,-0.564,0.167
6/16/2020 5:00:00 PM,-0.116,-0.405,0.167
6/16/2020 5:05:00 PM,-0.068,-0.240,0.166
6/16/2020 5:10:00 PM,-0.199,-0.705,0.166
6/16/2020 5:15:00 PM,0.212,0.756,0.165
6/16/2020 5:20:00 PM,0.221,0.792,0.164
6/16/2020 5:25:00 PM,-0.075,-0.270,0.164
6/16/2020 5:30:00 PM,0.032,0.116,0.164
6/16/2020 5:35:00 PM,-0.187,-0.678,0.163
6/16/2020 5:40:00 PM,-0.154,-0.556,0.164
6/16/2020 5:45:00 PM,0.107,0.386,0.163
6/16/2020 5:50:00 PM,0.423,1.533,0.163
6/16/2020 5:55:00 PM,0.563,2.362,0.147
6/16/2020 6:00:00 PM,0.015,0.066,0.145
6/16/2020 6:05:00 PM,0.268,1.193,0.141
6/16/2020 6:10:00 PM,0.185,0.815,0.142
6/16/2020 6:15:00 PM,0.142,0.622,0.142
6/16/2020 6:20:00 PM,0.341,1.573,0.137
6/16/2020 6:25:00 PM,0.386,1.773,0.137
6/16/2020 6:30:00 PM,0.404,1.842,0.138
6/16/2020 6:35:00 PM,0.467,2.094,0.140
6/16/2020 6:40:00 PM,0.617,2.781,0.139
6/16/2020 6:45:00 PM,0.571,2.563,0.140
6/16/2020 6:50:00 PM,0.364,1.623,0.141
6/16/2020 6:55:00 PM,0.284,1.264,0.141
6/16/2020 7:00:00 PM,0.015,0.067,0.141
6/16/2020 7:05:00 PM,0.023,0.104,0.141
6/16/2020 7:10:00 PM,0.324,1.439,0.141
6/16/2020 7:15:00 PM,0.235,1.047,0.141
6/16/2020 7:20:00 PM,0.273,1.207,0.141
6/16/2020 7:25:00 PM,0.441,1.948,0.142
6/16/2020 7:30:00 PM,0.186,0.807,0.143
6/16/2020 7:35:00 PM,0.394,1.718,0.143
6/16/2020 7:40:00 PM,0.318,1.381,0.143
6/16/2020 7:45:00 PM,0.386,1.679,0.143
6/16/2020 7:50:00 PM,0.360,1.558,0.144
6/16/2020 7:55:00 PM,0.506,2.201,0.143
6/16/2020 8:00:00 PM,0.482,2.304,0.134
6/16/2020 8:05:00 PM,0.398,1.855,0.136
6/16/2020 8:10:00 PM,0.448,2.007,0.140
6/16/2020 8:15:00 PM,0.501,2.230,0.141
6/16/2020 8:20:00 PM,0.137,0.625,0.138
6/16/2020 8:25:00 PM,0.132,0.604,0.138
6/16/2020 8:30:00 PM,0.259,1.180,0.138
6/16/2020 8:35:00 PM,0.356,1.618,0.139
6/16/2020 8:40:00 PM,0.467,2.117,0.139
6/16/2020 8:45:00 PM,0.583,2.627,0.139
6/16/2020 8:50:00 PM,0.555,2.502,0.139
6/16/2020 8:55:00 PM,0.000,0.000,0.139
6/16/2020 9:00:00 PM,0.000,0.000,0.140
6/16/2020 9:05:00 PM,0.000,0.000,0.140
6/16/2020 9:10:00 PM,0.000,0.000,0.140
6/16/2020 9:15:00 PM,0.000,0.000,0.140
6/16/2020 9:20:00 PM,0.000,0.000,0.140
6/16/2020 9:25:00 PM,0.000,0.000,0.140
6/16/2020 9:30:00 PM,0.000,0.000,0.140
6/16/2020 9:35:00 PM,0.000,0.000,0.139
6/16/2020 9:40:00 PM,0.000,0.000,0.140
6/16/2020 9:45:00 PM,0.000,0.000,0.139
6/16/2020 9:50:00 PM,0.000,0.000,0.139
6/16/2020 9:55:00 PM,0.000,0.000,0.139
6/16/2020 10:00:00 PM,0.000,0.000,0.138
6/16/2020 10:05:00 PM,0.000,0.000,0.138
6/16/2020 10:10:00 PM,0.000,0.000,0.139
6/16/2020 10:15:00 PM,0.000,0.000,0.139
6/16/2020 10:20:00 PM,0.000,0.000,0.140
6/16/2020 10:25:00 PM,0.000,0.000,0.140
6/16/2020 10:30:00 PM,0.000,0.000,0.140
6/16/2020 10:35:00 PM,0.000,0.000,0.141
6/16/2020 10:40:00 PM,0.000,0.000,0.141
6/16/2020 10:45:00 PM,0.000,0.000,0.133
6/16/2020 10:50:00 PM,0.000,0.000,0.134
